pickup_datetime,passenger,pickup_geohash,dropoff_geohash,fare
2014-04-27 21:56:45,2,dr5rukxkhvn7,dr5rusfwg3t0,5.0
2009-08-03 08:19:45,1,dr5rzjynrs41,dr5ruth7ymyt,34.0
2012-11-08 20:07:35,1,dr5ru70wuv11,dr5rypf3wh7b,23.5
2009-12-11 15:57:17,3,dr5ruwb9pvec,dr5rux8mm6et,4.5
2013-12-07 13:25:00,1,dr5ru2vs7kr8,dr5rsn4g7rxe,8.0
2010-02-27 20:13:00,5,dr5rut701nhq,dr5rut6us5fe,26.5
2014-12-24 11:23:00,2,dr5rgbz668jp,dr5rezmd29h7,5.5
2009-03-23 20:24:00,1,dr5ru7exey3c,dr5ru673trem,6.1
2010-03-23 17:43:00,4,dr5ruubrecbv,dr5ruvnedeug,4.9
2010-01-26 14:55:00,1,dr5ru4xvs5ub,dr5rut10m5nd,5.3
2011-07-05 14:23:00,1,dr5ru2ckm2tz,dr5rsw543uxz,8.1
2013-04-01 00:04:15,1,dr5ru4qewpe7,dr5rtnqvh4yr,20.33
2013-06-28 20:24:00,1,dr5rvjerv52b,dr5rvppkpmrf,4.5
2014-05-12 12:11:28,1,dr5ruh0z1ywy,dr5rgbzehnhx,7.0
2009-07-11 12:20:03,1,dr5rsmk4nsfh,dr5rgbqvm0sw,7.7
2009-10-16 10:32:00,1,dr5ru39eqdsx,dr5ru486ru66,7.3
2010-06-09 14:53:47,2,dr5rzjyc0b77,dr5ru6y6x06e,33.07
2011-05-04 13:44:00,5,dr5ryyxqbf85,dr5rusd0pzje,36.5
2014-01-01 05:22:00,2,dr5rshyvqqy5,dr5rsmmhysg7,5.0
2014-06-25 17:43:16,1,dr5rvncp0j9c,dr5ru043zc4g,23.5
2012-05-09 15:26:00,1,dr72h8ct881t,dr5ruqtwwcqc,6.1
2013-01-12 18:10:00,1,dr5rvp63y2k2,dr5rus9qsnxd,11.0
2014-09-05 15:23:00,6,dr5ruv1fnsgu,dr5ruyz4vhgm,6.0
2009-09-20 11:32:00,5,dr72h9s7v3df,dr5rgftcrhbd,11.3
2009-11-15 19:58:00,1,dr5ru63zfy94,dr5rusbxdw1y,8.1
2010-03-28 22:32:44,3,dr5rsnd7cnxf,dr5rudjm13y1,8.9
2011-02-19 22:25:00,1,dr5rknh7m7e3,dr5rkscrb2yn,4.5
2013-01-31 19:38:05,1,dr5rusfrb5jx,dr5ru3tftbf4,11.0
2013-06-18 10:27:05,1,dr5rukbsdyjq,dr5ruswebjj7,8.5
2013-07-04 16:41:27,1,7zzzzzzzzzzz,7zzzzzzzzzzz,8.5
2010-01-15 11:11:07,1,dr72h944nq4p,dr72j03vtgff,8.1
2010-09-19 15:17:00,1,dr5ru0jscbx3,dr5rsrz9ms7p,6.9
2013-11-19 22:09:00,1,dr5rusreup00,dr5rut8ff6rs,6.0
2009-04-27 20:28:39,1,dr5ruk4vt033,dr5ru63j3swp,5.3
2011-11-27 00:57:39,1,dr5ru913g2zh,dr5ru637290d,6.1
2012-11-10 00:30:53,2,dr5ru4jgtmqq,dr5ruuctc932,9.5
2013-12-18 09:15:00,1,dr5rut1zfc1s,dr5ru42suzbs,11.5
2015-03-14 09:23:41,6,dr5ref1mjr4e,dr5ru8buse5y,17.0
2009-07-30 14:44:00,1,dr5ruxdbee79,dr72hc24ywu9,5.3
2013-06-11 16:27:57,1,dr5ru1jvfbn8,dr5rum6jf9ns,10.0
2014-12-08 01:00:16,1,dr5rth3wvk28,dr5rmqsxkyjg,15.5
2010-06-11 17:41:38,1,dr5rusej9k62,dr5rurwtumps,6.9
2011-05-01 12:48:32,1,dr5rukkwerw3,dr5recgnf8kg,18.1
2015-05-21 09:23:05,1,dr5ru4x0u46c,dr5ruekzwfmz,15.5
2012-02-03 01:55:19,1,dr5rsmr9nxt7,dr5rugk6udxy,10.1
2013-03-22 19:20:00,6,dr5rvne2qh7y,dr5reum43emj,21.5
2014-10-04 20:10:00,1,dr5rujr55gcw,dr5ru7e5h2v9,8.5
2012-08-12 16:22:52,1,dr5rsr6vn161,dr5rsm8rkkyc,7.3
2014-05-29 05:57:22,1,7zzzzzzzzzzz,7zzzzzzzzzzz,2.5
2014-09-16 15:12:19,1,dr5rvn926yn5,dr5rvrc2xmu7,8.5
2010-07-25 09:56:00,5,dr5rug8r7dtp,dr5ruvbyj27x,6.1
2012-02-25 19:43:00,1,dr5rusbw76ru,dr5rsm0z0cvu,14.1
2013-12-30 15:16:17,1,dr5rusteuhwx,dr5rue3d30t5,6.0
2014-12-05 13:59:54,1,dr72j02vdebd,dr5rux6677j7,8.5
2015-05-04 09:36:13,1,dr5rsq7ssqb8,dr5reyjwc0pv,8.0
2012-04-25 16:19:00,1,dr5ruezrc6zu,dr5ruymg53s8,5.3
2014-01-06 19:24:29,1,dr5ruedx4se4,dr5rsx34df0p,10.5
2015-02-20 07:12:52,1,dr5rugbj7cvn,dr5ruf0ef3xe,5.5
2009-08-21 19:35:05,1,dr5ruurm70yy,dr5rudh06mn9,8.1
2012-11-15 08:39:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,13.0
2014-04-29 09:51:15,1,dr5rujnstpgf,dr5ru5vsxs5b,8.5
2010-11-26 16:01:01,1,dr5rvjsb6v4y,dr5ruextdkrx,6.1
2010-12-26 11:50:32,1,dr5ruthfs25p,dr5rsn7cb13z,12.9
2014-02-01 21:06:00,5,dr5rux655u54,dr5rsm0s32j9,10.0
2014-07-08 20:16:00,6,dr5rgcwbcf8d,dr5rey6whfn7,8.5
2010-04-15 18:13:00,1,dr5rvnef5rsz,dr5rvr19cq8v,4.9
2012-09-26 13:14:47,1,dr5ruuuwn8sn,dr5rvpdryg7u,6.0
2014-01-10 08:16:07,1,dr5ruqry5pn5,dr5ruqepdt16,5.0
2014-03-12 18:12:44,1,dr5rxxgf300d,dr5rxxgf300d,12.0
2013-03-02 15:47:27,1,dr5ru6zrz33b,dr5rgbv4fhxx,13.5
2015-03-11 14:48:58,1,dr5rueqr1hfp,dr5ryyxxx3c0,33.83
2009-09-02 05:18:10,1,dr5ruk0z5u05,dr5rzjxbs4zp,25.7
2010-05-21 08:35:00,3,dr5ru22sfry2,dr5rvj9r6qtf,13.7
2011-10-16 22:37:25,1,dr5rshuffz20,dr5ru5p42xfb,10.5
2012-03-07 11:26:12,1,dr5rvjk3jfuu,dr5ruyy4jtsg,5.7
2013-08-24 17:07:00,2,dr5rspz9mmyc,dr5ruedxtpy9,9.0
2014-02-06 11:17:00,1,dr72h82bhd0m,dr5rsh9rg6zx,22.5
2014-02-06 11:17:00,1,dr5rvjujb1g9,dr5ruzwucptt,7.5
2011-04-20 18:51:56,1,dr5rsm8dfkhk,dr5rus8uzz0b,14.1
2012-05-03 21:28:00,1,dr5rusp0hvwq,dr5ruh77ujnk,9.3
2014-02-22 18:41:34,1,dr5ru79uex2m,dr5rukjrxz73,4.0
2014-10-03 16:31:00,1,dr5rsmbt2pd6,dr5rspxk5yj0,5.5
2009-05-18 12:30:00,1,dr5ru9u6p3dv,dr5ruuet29qy,9.3
2010-06-26 09:59:00,2,dr5ru15h7ewu,dr5ru7d9vj9x,7.3
2013-06-20 12:36:08,1,dr5ruq5725zz,dr5rurm53eep,4.5
2013-09-12 11:32:00,1,dr5ruqryjp1e,dr5rvn68z64e,13.0
2010-04-10 16:56:00,2,dr5ruve23mn3,dr5ruey4psnw,5.7
2014-11-15 13:12:56,1,dr5rgfnums7e,dr5ruhr5h595,8.0
2015-05-20 20:29:35,2,dr5recdrsgct,dr5rusxnd1h6,20.5
2011-10-16 11:37:46,1,dr5rsrbpmh7z,dr5ruu9fjwjg,9.3
2011-10-21 08:18:49,2,dr5rsqcu7428,dr5rs49md4db,8.5
2012-03-24 22:13:00,1,dr5ru2d10cdq,dr5rshw3fjjq,8.1
2013-12-09 09:16:00,5,dr5ru92undm8,dr5ru6hprrsp,5.0
2009-01-16 05:58:00,5,dr5ru72djnym,dr5ru5kkfs1u,5.3
2010-04-21 13:39:00,1,dr5rsm7k5j5w,dr5rsn94vnd8,5.3
2011-07-01 08:24:00,2,dr5ruqpkrz4p,dr5ru3yqsvk3,6.9
2014-10-21 07:04:06,1,dr72j20rtrfj,dr72hc1mrtdy,8.5
2012-07-02 08:43:33,1,dr5ruekvg87n,dr5ruyzwd3vc,6.5
2012-09-15 02:17:00,1,dr5rsp26r90g,dr5rtm2q9vht,29.0
2014-01-29 22:41:00,6,dr5rut67qfbg,dr5reepp1dhu,21.0
2009-01-02 10:13:46,2,dr5rvrc3m4bm,dr5ru6dg4w3t,14.5
2009-09-12 10:56:00,1,dr5rumz2ssyr,dr5ryyz8g5y5,32.9
2011-05-17 07:53:19,1,dr72h869uz5k,dr72huxhjv1z,6.1
2013-11-07 10:19:35,1,dr5rurm4jbet,dr5ru7h52m18,13.0
2014-07-11 12:24:43,1,dr5ru4rpf1vt,dr5rueux7z65,15.0
2010-02-03 14:33:29,1,dr5rugcx0um7,dr5ruthjxw03,4.9
2010-11-11 21:18:00,5,dr5rus0j9mty,dr5ru095p00k,8.9
2012-04-05 20:19:03,1,dr5rspzugjts,dr5reug5ceyc,8.1
2013-04-30 16:25:36,1,dr5ru7hx7ggn,dr5rut0wq6tc,6.0
2014-05-12 23:31:00,1,dr5x0ygwdxc8,dr5rsp3pyhup,57.33
2014-05-20 13:15:00,1,dr72hdjx451v,dr5rux6wwuu5,8.0
2009-11-28 17:12:00,1,dr5rvpb508cz,dr72hej4dy2u,8.5
2010-01-31 15:21:08,1,dr5rueu38g6y,dr72j20rsd3d,8.9
2010-08-06 09:29:00,5,dr5ruvuq42g5,dr5ruz6j3g07,10.5
2010-09-08 15:14:00,2,dr5reugk1ftq,dr5rujy8c6ks,10.1
2011-11-15 13:07:50,3,dr5rukqwgrf2,dr5x1nbz0qxm,49.8
2015-02-01 17:24:59,1,dr5ru6nxwx6q,dr5ru300rhg9,5.0
2015-02-16 17:12:44,1,dr5rvj3ewt66,dr5rvpe18356,6.0
2010-02-26 23:56:00,1,dr5ru5kx8rkr,dr5rsm5fvz7v,13.3
2015-04-09 07:20:46,1,dr5rut48gd3c,dr5rumwg6y5p,7.0
2012-03-28 13:09:20,2,dr5rsp701nxc,dr5ru7vr31qh,10.5
2012-12-21 13:10:00,1,dr5rus6m09eb,dr5x0yu2c8pe,56.8
2013-12-04 18:13:00,1,dr5ru6n2yf39,dr5rev7dzss9,14.5
2010-11-25 22:54:00,2,dr5revyvh5dm,dr5revy88e4n,11.3
2011-01-14 17:22:12,1,dr5ruf85e2wt,dr5rud10j61r,6.5
2011-06-02 14:04:00,1,dr5rsr0bs0y5,dr5ru96n4dpq,5.7
2013-05-02 01:22:00,1,dr5rsunyn218,dr5rs0r09jq4,13.0
2014-07-03 01:34:00,5,dr5rug4pfssz,dr72jptm50bm,22.0
2011-11-10 00:09:07,1,dr5ru92djgn4,dr5rvr2med4q,18.5
2012-06-17 18:08:12,2,dr5rvp1zj8z5,dr5ru69c6e90,14.1
2010-01-09 21:28:55,2,dr72j0jpnz2d,dr5ruyz5qyuf,4.5
2014-07-20 11:49:33,1,dr5ryywnrf0y,dr5rsg6f38y5,24.0
2010-01-16 13:58:13,1,dr5rsw13ynvw,dr72jjvc5w20,25.7
2011-08-30 10:09:03,1,dr5ru0snr8wy,dr5ru0rk0vn7,3.3
2012-03-26 05:47:15,1,dr5rvps54xtd,dr5ru7m2ukfp,8.5
2010-07-31 22:00:38,1,dr5rsp0t8xs8,dr5rshdyty16,5.3
2011-06-12 01:48:00,1,dr5ru2zshhkv,dr5ru20m9vky,4.5
2009-01-11 22:50:00,2,dr5rsrk1ngzd,dr5ru88qvrrq,3.7
2011-07-26 11:56:41,1,dr5ruwgez7j5,dr5ruudht1zx,8.1
2010-08-03 14:58:00,2,dr5reupmz8e1,dr5rk18hs03f,16.1
2011-05-22 00:30:32,1,dr5ruxcwdgp4,dr5ru81j8u7f,12.9
2011-08-20 13:40:33,2,dr5rsq4865tv,dr5rs5udr5wx,8.1
2013-03-14 11:13:00,1,dr72j01s6duk,dr5ruuypf49m,9.5
2014-09-02 00:02:00,2,dr5rt3ew8s15,dr5ryp3rxrfj,23.5
2009-02-22 22:48:00,2,7zzzzzzzzzzz,dr5reynfhkme,2.5
2009-03-28 20:05:13,1,dr5rvj9qbxdj,dr5ru26xs02z,11.0
2011-10-10 18:31:34,2,dr5rukmvsngw,dr5rug5sqy7u,6.1
2014-07-13 11:15:00,1,dr5rzn8ud8f3,dr5rug79e1ye,28.0
2014-07-23 08:42:00,1,dr5ru680expn,dr5rudbdqjx4,10.0
2009-04-03 11:58:00,1,dr5ru25e69yb,dr5ru7ejv13f,10.1
2011-04-30 04:15:00,5,dr5ru2rwjwt3,dr5rv5bhn37e,7.7
2014-03-26 22:46:23,1,dr5rusk1k7xq,dr5ru63hphxt,8.0
2009-07-16 18:04:00,1,dr5rvjkg85u3,dr5ruv1bf20k,6.1
2012-09-13 11:31:00,1,dr5ru6sdye0z,dr72j1ht9ph8,20.5
2013-11-19 10:38:00,1,dr5ru10x2w0f,dr5rsjfqe2jn,9.5
2014-02-14 05:55:36,1,dr5rvhbc248s,dr5rusjgnegg,7.0
2011-07-13 07:32:00,1,dr5ru2k1dkp8,dr5refx974ud,8.5
2014-05-30 21:44:34,2,dr72hfhfqgmt,dr72h81kt6tw,7.5
2015-06-22 19:04:41,1,dr5rvh3y4sm2,dr72h9n3fwt6,11.5
2010-04-29 08:27:00,1,dr5rspevrfk7,dr5reg86v6dy,7.7
2011-12-14 20:47:00,2,dr5ru9d9r4vz,dr5rswstzer7,6.1
2012-09-02 23:09:00,2,dr5ru9ejzcnn,dr5rrrr13e90,38.5
2015-05-28 11:56:51,2,dr5rumxfr7qu,dr72hds30nms,11.5
2012-09-24 23:07:15,1,dr5rux8tzu0q,dr72hfb61bes,6.0
2013-05-02 18:59:25,1,dr5reewctc9n,dr5rsqw4xqgu,17.0
2014-08-15 21:24:00,1,dr5ru275p98v,dr5ru09e0fct,7.5
2015-05-16 11:33:57,1,dr72h8w5cb0v,dr72hf8qeecv,5.5
2011-03-20 17:25:00,1,dr5rud9ty206,dr5ru5x2uug0,6.9
2013-02-15 12:13:00,1,dr5rspwuxtc5,dr5rspuv5gz9,3.0
2014-03-03 19:03:42,1,dr5rsp7xtp5p,dr5rusr9wgfk,12.5
2009-03-16 04:47:17,1,7zzzzzzzzzzz,7zzzzzzzzzzz,17.0
2012-11-30 11:02:00,1,dr5ruet662vm,dr5rzjtfh40j,38.8
2013-03-10 04:12:00,1,dr5rshddcede,dr5rsn4cd54b,6.0
2014-06-18 07:38:20,1,dr5ru8bgsu58,dr5rueyw3v3t,6.5
2014-08-01 01:59:00,1,dr5ruxe4tsxc,dr5rsq30wruv,14.5
2010-01-19 01:10:00,1,dr5rh5eb0f7n,dr5rh5eb0f7n,2.5
2009-04-10 17:32:00,1,dr5rspx5rwwy,dr5rsp04r9er,4.1
2010-08-21 14:22:57,2,dr5reuqtuzzw,dr5ruvqh9wej,13.3
2012-12-08 23:27:00,3,dr5ru0223kmr,dr5ru4xtwxxb,6.0
2013-01-16 16:40:00,1,dr5ru25vxf2q,dr5ru9s6m3tp,6.5
2013-03-25 11:32:32,1,dr5reunnft22,dr5ru4xxkhvf,12.5
2014-05-09 12:55:00,1,dr5ruy5v90mt,dr5reyx0d1hm,21.5
2010-10-23 18:39:00,2,dr5x1p16jc2y,dr5x1p16j9p6,49.57
2010-11-13 04:38:00,1,dr5revvm3tq7,dr72rn5qsbzt,38.1
2011-07-10 02:08:08,1,dr5rsjzgte0n,dr5rth2fpgv3,10.1
2010-04-28 18:58:00,1,dr5ruudbqk26,dr5rusqf85kk,4.5
2011-12-17 13:53:00,3,dr5ru65tj26r,dr5rueuyvwp0,5.3
2013-10-31 23:44:00,1,dr5reuxjrjbz,dr5refmykrmp,8.0
2009-07-30 21:24:21,1,dr5ru05pvm5b,dr5rsw1z6z6r,7.7
2012-10-01 09:02:00,2,dr5rukkt0d11,dr72hfc9ucn2,7.5
2015-03-17 13:30:23,1,dr72j048r4et,dr5rvp0kd7zt,5.5
2009-03-01 18:37:49,1,dr5rsjsefhpn,dr5reghnh8p8,7.7
2010-02-12 21:30:03,1,dr5rusf4wy46,dr5rvr9qxppc,8.1
2014-07-12 13:17:34,1,dr5rusge7163,dr5ruedvdfsk,5.5
2015-06-13 07:19:10,1,dr5ru2xgpzf6,dr5ru6178e1n,6.5
2013-08-06 23:24:46,1,dr5rsns87kt0,dr5rsmb9tkr7,4.5
2013-09-24 18:23:52,1,dr5rvqf2ryxs,dr72j03f4rwy,7.0
2014-02-19 12:48:00,1,dr5ruuwsw4sc,dr5ru45mfsjf,17.5
2011-02-13 14:48:57,2,dr5ruuh7gh1d,dr5ruszugpmf,4.9
2013-06-01 12:53:00,1,dr72huvj4tuc,dr72hdnxp74m,6.0
2010-03-11 20:59:00,5,dr5ruhxvm3vf,dr5ru79wqr36,4.5
2014-09-22 11:58:00,1,dr72h8wuum95,dr5rvngz3qrf,10.5
2010-02-17 22:51:00,1,dr5rgbwwgyvk,dr5rednkfkyf,8.9
2010-02-28 16:56:00,5,dr5ru016xxjg,dr5reggszebu,6.1
2010-08-07 13:46:00,1,dr5ru03jmv8z,dr5rvptnxg7d,14.5
2010-10-23 12:11:31,2,dr5ru1z6wbe4,dr5ru2zr43f4,6.1
2012-03-15 23:48:00,1,dr5rvhu5e32c,dr5rvp4c0xjv,5.7
2013-01-13 13:38:00,5,dr5ru3f6hm2k,dr5rsrtkcqqm,8.0
2013-05-25 15:46:29,1,dr72hgjef10f,dr72h8m0bthn,5.5
2014-09-10 12:09:01,1,dr5ru6m0ptzj,dr5rudnh4wp0,52.0
2011-04-18 11:58:00,2,dr72hdnwhm65,dr5x1p0bntqt,49.8
2012-04-22 17:10:00,1,dr5rv0u2fhyr,dr5ru1n0gq85,49.8
2013-10-29 01:09:14,1,7zzzzzzzzzzz,7zzzzzzzzzzz,16.0
2014-07-07 13:52:00,1,dr5rus17vvy0,dr5rsjw8x0z4,16.5
2009-12-29 14:23:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,4.5
2010-04-16 17:02:00,5,dr5ruxyzvu7b,dr5ru7fdwzz3,11.3
2012-11-10 12:37:00,2,dr5rvrc2k63c,dr5ruv4jhfmn,10.0
2012-11-11 03:12:00,1,dr5ru101d0k1,dr5rvr2ndmbc,16.5
2009-09-13 12:47:43,2,dr5rsjv7mfxg,dr5ruds53x0v,8.9
2011-02-22 13:35:00,1,dr5rusxrzvhv,dr72j0kw27d8,6.9
2013-01-22 23:26:29,1,dr5rvvkk0jxy,dr5ryj446j1d,5.0
2014-06-01 02:24:00,1,dr5rs7btmdgc,dr5rs5ufsukx,4.0
2009-03-18 09:02:00,1,dr5rud555tqk,dr5ru70dx3v3,5.7
2011-04-22 09:02:09,1,dr5ruykqxye4,dr5ruyvd4uxt,2.9
2012-10-17 05:35:00,1,dr5x0z7y2dz1,dr5r5316u5vj,52.0
2013-07-21 11:22:00,1,dr5rvn8hmngm,dr5ru656y98t,10.5
2013-08-05 15:08:42,3,dr5rusfk2gc0,dr5rznhfsx71,38.83
2013-09-17 21:21:00,5,dr5ru1fubj7s,dr5rgbqb1tcp,4.5
2014-10-25 02:16:35,1,dr5rsm8ryjbb,dr5ru8be56sy,7.0
2010-02-03 20:51:29,1,dr5rvhu5wmy2,dr5rvvqs2b2r,12.9
2011-03-20 21:39:21,2,dr5rstdxmhvp,dr5rsj8bd7p1,7.3
2011-04-08 23:29:49,1,dr5ru2vdteh3,dr5ru0jecvw8,4.9
2013-04-22 10:52:53,1,dr5ru2nevwh4,dr5rudj50t4x,5.5
2013-07-31 10:49:00,1,dr5rugtx61f3,dr72j2468zzz,13.5
2014-05-01 14:20:00,1,dr5rednd6qnt,dr5rudhegmtk,22.0
2014-08-05 20:46:20,1,dr5ryyxnts22,dr5rvuugu0yn,11.0
2009-01-29 20:49:03,1,dr5rspq0myuq,dr5rsq1p9f2q,5.0
2010-12-24 19:14:07,1,dr5rgbkbkc9y,dr5rum3yjjcd,9.7
2012-01-28 21:33:18,0,dr72j073k07h,dr5rvne5c58c,4.9
2013-04-19 23:05:47,1,dr5revxkpsb2,dr5ru9ejqh4m,9.5
2014-10-08 06:49:18,1,7zzzzzzzzzzz,7zzzzzzzzzzz,6.5
2015-06-16 14:28:22,6,dr5rvnf7thsg,dr5ruv7j2yum,8.5
2012-09-21 14:04:49,1,dr72h80dve2d,dr5rur4dwn74,5.5
2014-06-17 22:48:00,1,dr5rus4gg31g,dr5rvjdgshmz,10.5
2009-01-06 22:30:00,2,dr5ru05tg5kk,dr5ru1ubthkg,4.5
2009-12-31 22:27:00,5,dr5rsjmh9ghv,dr5reyn87sn9,4.9
2010-07-02 16:58:45,1,dr5rue48k5js,dr5rurpxrq8h,7.3
2011-02-02 07:52:21,1,dr5recvvc9mu,dr5ref32hhqc,5.3
2011-02-04 18:43:06,1,dr5rshbjxp2w,dr5rukj5q8q6,14.1
2014-06-02 08:31:14,1,dr5ruy523x9r,dr5rvj5npm92,6.5
2010-03-25 10:20:00,3,dr5rkpquukhe,dr5rs2515wm4,3.7
2012-02-24 18:44:00,1,dr5rvnh3dfpb,dr5ru2ut7mkb,11.7
2014-01-04 21:11:00,2,dr5rudepsh1d,dr5ruv8rugwh,9.0
2009-04-08 08:52:00,1,dr5rusv8bdux,dr5rsr443p3f,10.1
2012-02-17 08:14:00,5,dr5x0zt5shbx,dr5rue6ntmgt,49.8
2012-04-18 19:08:00,1,dr5rsh6sg5hx,dr5refjjp3et,8.1
2009-05-11 08:16:13,1,dr72hbcven4k,dr72j1t9fv7s,7.3
2011-05-16 23:10:43,2,dr5ruktymq8z,dr5ruth6gynp,5.7
2011-12-03 20:56:00,1,dr5rsp96t442,dr5ru90md0hb,10.5
2012-03-23 19:13:00,5,dr72hgqh777c,dr5rumyr7qvt,8.1
2012-09-19 09:22:56,1,dr5rvnmjnjr7,dr5ru5feuk4s,28.5
2010-04-16 19:12:00,2,dr5ruqzkndcb,dr5rgbtwbemg,14.9
2011-10-25 14:19:00,1,dr5ruysf6xx3,dr5rsrf0q2d2,13.7
2012-03-16 18:02:35,1,dr5rutbjxued,dr5rusjr4usm,7.3
2014-03-28 07:03:26,1,dr5rugcwyvn6,dr5ruegz3621,5.5
2013-12-04 08:44:06,1,dr5ruqzum4bb,dr5rusj4d9d4,11.5
2015-01-14 20:54:03,1,dr5ruehr1v8y,dr5ruhtr1p45,8.0
2009-01-09 14:41:24,1,dr5rvjc0pdm5,dr5rvpeucw40,4.9
2010-04-20 21:39:00,1,dr5ru6ewxm80,dr5ru3veyczw,3.7
2012-12-24 23:12:00,5,dr72hdn0s4b0,dr72jrt1f2x1,13.5
2011-03-01 08:53:00,1,dr5reznr2b8p,dr5ruw788zv5,10.5
2014-05-15 18:23:00,2,dr5ruzw1z2dd,dr5ruw1y2ssr,10.0
2014-08-12 03:11:51,2,dr5rgbzgh6t2,dr5rus97mqx1,11.5
2014-09-03 18:08:00,1,dr5rgftf8u6f,dr5rsj43te0p,16.0
2009-07-25 15:42:18,2,dr5rvp9sv6jd,dr5ruknyevp8,8.9
2012-11-14 17:19:00,1,dr5rux8scsuh,dr72h9w09wc1,4.5
2014-05-04 17:30:29,1,dr5revncyyeg,dr5ru2yj3ups,9.5
2010-01-20 11:21:00,5,dr5recg0zpe5,dr5rs5fcjcz3,5.3
2010-04-27 06:04:37,1,dr5ruunzp575,dr5rvhu5zp4d,4.1
2011-03-03 07:40:59,1,dr5rezm4hckw,dr5ru2kxumck,8.1
2011-12-16 08:40:00,1,dr5refjm2pp7,dr5rusv3ef2x,18.1
2012-07-10 13:13:07,1,dr5rsr32uemm,dr5ru3um1fzx,9.7
2012-10-22 10:43:00,1,dr5ruy18jr74,dr5ruqz9bgr7,6.0
2014-02-12 08:04:10,1,dr72hfejq09r,dr72hc0smr3d,5.0
2012-01-30 13:25:00,2,dr5ru6ntbbqg,dr5ru8552fc5,6.9
2014-04-25 19:37:49,1,dr5rut1t2nfw,dr5rspcf4wku,14.5
2009-11-07 14:13:00,1,dr5rgy5x9vu2,dr5ruh051mjt,14.1
2012-08-15 21:23:38,1,dr5rsp2uufkh,dr5rsm7qshy1,6.9
2013-10-05 20:24:51,1,dr5x2c2u82yv,dr5x2c2u2j7h,16.0
2015-06-22 01:54:24,6,dr5rsn6v35ru,dr5rsm5pce50,6.5
2010-09-07 02:25:00,1,dr5rurpv6j6k,dr72h8t21v33,3.3
2011-06-13 10:59:34,2,dr5rueegwe0x,dr5ruk50whkn,6.5
2013-04-11 09:14:00,2,dr5rspzyxcry,dr5ru01wqw7v,5.0
2011-07-16 06:12:00,1,dr5rsp7412gt,dr5ru7qh2sc6,6.1
2014-11-18 09:19:00,1,dr5x1pm2tvfq,dr5ruwf70q0x,57.33
2009-11-26 18:36:00,1,dr5rus5e20t2,dr5ru92nc3e8,5.3
2011-04-08 17:25:13,3,dr5ru606vtqk,dr5ruu5kf94j,10.9
2011-11-12 02:04:04,1,dr5rukb7p932,dr5ru79ppqh4,4.1
2012-04-30 19:19:00,5,dr72hg3n2e53,dr5ruscrjjz1,11.3
2013-09-25 14:47:00,1,dr5ru1b5q22b,dr5ru0dgmxfx,5.5
2014-01-17 22:33:39,1,dr5ru7nr4keb,dr5rvpgr1dyj,10.0
2014-08-05 16:40:00,1,dr72j07z3h0u,dr5rvpbtzrev,4.0
2009-01-10 16:28:00,1,dr5rueeq91py,dr5ruet36dpj,2.9
2011-01-08 16:35:00,1,dr5ruu77eej4,dr5rurpq0998,6.9
2011-04-20 22:47:00,2,dr5ru7dbb39f,dr5rugxhn1mj,8.9
2013-01-21 19:08:58,1,dr5ru23rqugm,dr5rsppm61wp,4.5
2013-09-13 11:44:00,5,dr5ruukq1wz1,dr5ruudjfvu1,4.5
2011-11-05 23:43:58,1,dr5ruugh1qex,dr72hus7g30g,12.9
2010-06-26 08:49:46,2,dr5rux5w2b6j,dr5rukt59ehw,5.3
2010-07-06 17:09:32,1,dr5ru657udz4,dr5rsrk6bgbv,6.9
2010-09-30 07:56:00,5,dr5rsmueex79,dr72jd2f149g,16.1
2011-11-23 17:58:00,1,dr5ryywnnpc1,dr5ruvjp5r0c,26.9
2013-02-15 17:36:00,1,dr5rsn35dwn6,dr5ru32b8ssj,6.0
2014-06-30 11:26:37,1,dr5ru1q128pr,dr5rsn9pucgp,6.0
2014-10-11 19:30:26,2,dr5ruktx7mhs,dr5ruu5zj6c9,14.5
2011-05-09 22:27:35,1,dr5revpwrpu4,dr5rsj7u7dj3,3.3
2011-06-21 19:47:46,1,dr5rsjm10jjy,dr5ru7n781tj,9.7
2012-07-29 15:27:45,2,dr5ruege2g65,dr5ruud1s6zs,4.5
2012-11-12 17:59:46,1,dr5ruvkxmffv,dr5ru08q1d9f,15.5
2014-07-09 14:51:00,1,dr72h9uwdq1t,dr5rvjvgwwxv,15.5
2015-03-14 22:19:01,2,dr72j20phxgf,dr5ru7xb3ybv,14.0
2009-09-19 10:34:41,2,dr714neep3w8,dr5pxb56vpbj,66.3
2010-10-07 21:09:35,1,dr5rs483b3jm,dr5rud26q7z6,14.1
2010-11-04 17:49:53,2,dr5rsru0pjq4,dr5rvpftfxpu,18.5
2011-04-15 18:55:48,1,dr5rukqgv313,dr5rgcguvg4h,12.1
2012-03-02 13:13:00,1,dr5ruv51g0nq,dr72h9fwmgzv,11.7
2012-11-24 09:59:00,1,dr72hc240q52,dr72h9vyueqs,3.5
2014-09-05 00:48:01,3,dr5ru10k6ugw,dr5rudmexcsk,10.5
2014-04-07 07:41:50,1,dr5reer4hews,dr5rukqczm0n,20.5
2009-08-25 01:50:21,1,dr5ruksxxxnn,dr5ruksxxxnn,2.5
